Extraction Date,Depart Date,Airline Name,Airline Code,Price,Depart Time,Arrival Time,Duration,Departure Airport,Arrival Airport,Free Checked Baggage,Free Carry On Baggage
2025-07-27,2025-10-24,國泰航空,CX,"4,032",14:50,18:50,5小時,NRT,HKG,Yes,NA
2025-07-27,2025-10-24,國泰航空,CX,"4,032",17:15,21:10,4小時55分,NRT,HKG,Yes,NA
2025-07-27,2025-10-24,國泰航空,CX,"4,032",18:30,22:20,4小時50分,NRT,HKG,Yes,NA
2025-07-27,2025-10-24,國泰航空,CX,"4,032",21:40,01:40,5小時,NRT,HKG,Yes,NA
2025-07-27,2025-10-24,國泰航空,CX,"5,042",10:05,13:50,4小時45分,HND,HKG,Yes,NA
2025-07-27,2025-10-24,國泰航空,CX,"5,042",16:20,20:00,4小時40分,HND,HKG,Yes,NA
2025-07-27,2025-10-25,香港快運航空,UO,876,06:35,10:15,4小時40分,HND,HKG,Yes,NA
2025-07-27,2025-10-25,香港快運航空,UO,983,08:00,11:55,4小時55分,NRT,HKG,Yes,NA
2025-07-27,2025-10-25,香港快運航空,UO,983,17:05,21:00,4小時55分,NRT,HKG,Yes,NA
2025-07-27,2025-10-25,香港快運航空,UO,988,21:25,01:20,4小時55分,NRT,HKG,Yes,NA
2025-07-27,2025-10-25,香港航空,HX,"1,051",09:30,13:30,5小時,NRT,HKG,Yes,NA
2025-07-27,2025-10-25,香港航空,HX,"1,051",21:00,00:45,4小時45分,NRT,HKG,Yes,NA
2025-07-27,2025-10-25,香港快運航空,UO,"1,107",20:40,00:35,4小時55分,NRT,HKG,Yes,NA
2025-07-27,2025-10-25,香港快運航空,UO,"1,151",15:45,19:40,4小時55分,NRT,HKG,Yes,NA
2025-07-27,2025-10-25,香港快運航空,UO,"1,151",19:25,23:20,4小時55分,NRT,HKG,Yes,NA
2025-07-27,2025-10-25,香港快運航空,UO,"1,167",01:00,04:40,4小時40分,HND,HKG,Yes,NA
2025-07-27,2025-10-25,香港快運航空,UO,"1,167",02:30,06:10,4小時40分,HND,HKG,Yes,NA
2025-07-27,2025-10-25,大灣區航空,GB,"1,258",16:05,20:15,5小時10分,NRT,HKG,Yes,NA
2025-07-27,2025-10-25,大灣區航空,GB,"1,258",17:45,21:50,5小時5分,NRT,HKG,Yes,NA
2025-07-27,2025-10-25,香港航空,HX,"1,454",15:55,20:00,5小時5分,NRT,HKG,Yes,NA
2025-07-27,2025-10-25,香港航空,HX,"1,576",15:10,19:15,5小時5分,NRT,HKG,Yes,NA
2025-07-27,2025-10-25,國泰航空,CX,"4,032",09:25,13:15,4小時50分,NRT,HKG,Yes,NA
2025-07-27,2025-10-25,國泰航空,CX,"4,032",14:50,18:50,5小時,NRT,HKG,Yes,NA
2025-07-27,2025-10-25,國泰航空,CX,"4,032",17:15,21:10,4小時55分,NRT,HKG,Yes,NA
2025-07-27,2025-10-25,國泰航空,CX,"4,032",18:30,22:20,4小時50分,NRT,HKG,Yes,NA
2025-07-27,2025-10-25,國泰航空,CX,"4,032",21:40,01:40,5小時,NRT,HKG,Yes,NA
2025-07-27,2025-10-25,國泰航空,CX,"5,042",10:05,13:50,4小時45分,HND,HKG,Yes,NA
2025-07-27,2025-10-25,國泰航空,CX,"5,042",16:20,20:00,4小時40分,HND,HKG,Yes,NA
2025-07-27,2025-10-26,香港快運航空,UO,882,15:25,20:00,5小時35分,NRT,HKG,Yes,NA
2025-07-27,2025-10-26,香港快運航空,UO,983,08:10,12:40,5小時30分,NRT,HKG,Yes,NA
2025-07-27,2025-10-26,香港快運航空,UO,983,20:05,00:35,5小時30分,NRT,HKG,Yes,NA
2025-07-27,2025-10-26,香港快運航空,UO,983,20:55,01:25,5小時30分,NRT,HKG,Yes,NA
2025-07-27,2025-10-26,香港快運航空,UO,"1,043",06:35,10:50,5小時15分,HND,HKG,Yes,NA
2025-07-27,2025-10-26,香港快運航空,UO,"1,044",01:00,04:40,4小時40分,HND,HKG,Yes,NA
2025-07-27,2025-10-26,香港快運航空,UO,"1,044",23:55,04:15,5小時20分,HND,HKG,Yes,NA
2025-07-27,2025-10-26,香港快運航空,UO,"1,108",16:55,21:25,5小時30分,NRT,HKG,Yes,NA
2025-07-27,2025-10-26,香港快運航空,UO,"1,151",19:00,23:30,5小時30分,NRT,HKG,Yes,NA
2025-07-27,2025-10-26,香港快運航空,UO,"1,167",02:30,06:10,4小時40分,HND,HKG,Yes,NA
2025-07-27,2025-10-26,大灣區航空,GB,"1,258",15:10,19:50,5小時40分,NRT,HKG,Yes,NA
2025-07-27,2025-10-26,大灣區航空,GB,"1,258",17:10,21:55,5小時45分,NRT,HKG,Yes,NA
2025-07-27,2025-10-26,香港航空,HX,"1,585",09:05,13:45,5小時40分,NRT,HKG,Yes,NA
2025-07-27,2025-10-26,香港航空,HX,"1,585",14:25,18:45,5小時20分,NRT,HKG,Yes,NA
2025-07-27,2025-10-26,香港航空,HX,"1,585",20:20,00:40,5小時20分,NRT,HKG,Yes,NA
2025-07-27,2025-10-26,香港航空,HX,"1,638",15:25,19:55,5小時30分,NRT,HKG,Yes,NA
2025-07-27,2025-10-26,國泰航空,CX,"4,032",09:00,13:25,5小時25分,NRT,HKG,Yes,NA
2025-07-27,2025-10-26,國泰航空,CX,"4,032",14:20,18:55,5小時35分,NRT,HKG,Yes,NA
2025-07-27,2025-10-26,國泰航空,CX,"4,032",16:45,21:10,5小時25分,NRT,HKG,Yes,NA
2025-07-27,2025-10-26,國泰航空,CX,"4,032",18:00,22:20,5小時20分,NRT,HKG,Yes,NA
2025-07-27,2025-10-26,國泰航空,CX,"4,032",21:30,02:00,5小時30分,NRT,HKG,Yes,NA
2025-07-27,2025-10-26,國泰航空,CX,"5,042",10:10,14:20,5小時10分,HND,HKG,Yes,NA
2025-07-27,2025-10-26,國泰航空,CX,"5,042",16:00,20:15,5小時15分,HND,HKG,Yes,NA
2025-07-27,2025-10-27,香港快運航空,UO,882,16:55,21:25,5小時30分,NRT,HKG,Yes,NA
2025-07-27,2025-10-27,香港快運航空,UO,882,19:00,23:30,5小時30分,NRT,HKG,Yes,NA
2025-07-27,2025-10-27,香港快運航空,UO,909,15:25,20:00,5小時35分,NRT,HKG,Yes,NA
2025-07-27,2025-10-27,香港快運航空,UO,983,20:55,01:25,5小時30分,NRT,HKG,Yes,NA
2025-07-27,2025-10-27,香港快運航空,UO,"1,019",08:10,12:40,5小時30分,NRT,HKG,Yes,NA
2025-07-27,2025-10-27,香港快運航空,UO,"1,019",20:05,00:35,5小時30分,NRT,HKG,Yes,NA
2025-07-27,2025-10-27,香港快運航空,UO,"1,022",06:35,10:50,5小時15分,HND,HKG,Yes,NA
2025-07-27,2025-10-27,香港快運航空,UO,"1,044",23:55,04:15,5小時20分,HND,HKG,Yes,NA
2025-07-27,2025-10-27,香港快運航空,UO,"1,167",01:40,05:55,5小時15分,HND,HKG,Yes,NA
2025-07-27,2025-10-27,大灣區航空,GB,"1,258",15:10,19:50,5小時40分,NRT,HKG,Yes,NA
2025-07-27,2025-10-27,大灣區航空,GB,"1,383",17:10,21:55,5小時45分,NRT,HKG,Yes,NA
2025-07-27,2025-10-27,香港航空,HX,"1,585",09:05,13:45,5小時40分,NRT,HKG,Yes,NA
2025-07-27,2025-10-27,香港航空,HX,"1,585",14:25,18:45,5小時20分,NRT,HKG,Yes,NA
2025-07-27,2025-10-27,香港航空,HX,"1,585",20:20,00:40,5小時20分,NRT,HKG,Yes,NA
2025-07-27,2025-10-27,香港航空,HX,"1,638",15:25,19:55,5小時30分,NRT,HKG,Yes,NA
2025-07-27,2025-10-27,國泰航空,CX,"4,032",09:00,13:25,5小時25分,NRT,HKG,Yes,NA
2025-07-27,2025-10-27,國泰航空,CX,"4,032",14:20,18:55,5小時35分,NRT,HKG,Yes,NA
2025-07-27,2025-10-27,國泰航空,CX,"4,032",16:45,21:10,5小時25分,NRT,HKG,Yes,NA
2025-07-27,2025-10-27,國泰航空,CX,"4,032",18:00,22:20,5小時20分,NRT,HKG,Yes,NA
2025-07-27,2025-10-27,國泰航空,CX,"4,032",21:30,02:00,5小時30分,NRT,HKG,Yes,NA
2025-07-27,2025-10-27,國泰航空,CX,"5,042",10:10,14:20,5小時10分,HND,HKG,Yes,NA
2025-07-27,2025-10-27,國泰航空,CX,"5,042",16:00,20:15,5小時15分,HND,HKG,Yes,NA
2025-07-28,2025-07-29,香港快運航空,UO,692,14:15,19:45,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-07-29,香港快運航空,UO,734,13:00,18:30,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-07-29,香港快運航空,UO,764,17:35,22:55,4小時20分,HKG,HND,Yes,NA
2025-07-28,2025-07-29,香港快運航空,UO,764,20:00,01:20,4小時20分,HKG,HND,Yes,NA
2025-07-28,2025-07-29,香港快運航空,UO,983,01:15,06:45,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-07-29,香港航空,HX,"1,032",02:35,08:20,4小時45分,HKG,NRT,Yes,NA
2025-07-28,2025-07-29,香港航空,HX,"1,032",07:40,13:30,4小時50分,HKG,NRT,Yes,NA
2025-07-28,2025-07-29,大灣區航空,GB,"1,101",09:20,15:05,4小時45分,HKG,NRT,Yes,NA
2025-07-28,2025-07-29,香港快運航空,UO,"1,149",23:40,05:00,4小時20分,HKG,HND,Yes,NA
2025-07-28,2025-07-29,香港航空,HX,"1,206",14:25,20:00,4小時35分,HKG,NRT,Yes,NA
2025-07-28,2025-07-29,大灣區航空,GB,"1,289",11:10,16:45,4小時35分,HKG,NRT,Yes,NA
2025-07-28,2025-07-29,香港快運航空,UO,"1,402",10:35,16:05,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-07-29,香港快運航空,UO,"1,637",09:15,14:45,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-07-29,香港航空,HX,"2,210",09:10,14:55,4小時45分,HKG,NRT,Yes,NA
2025-07-28,2025-07-29,國泰航空,CX,"4,904",01:20,06:40,4小時20分,HKG,NRT,Yes,NA
2025-07-28,2025-07-29,國泰航空,CX,"4,904",08:15,13:40,4小時25分,HKG,NRT,Yes,NA
2025-07-28,2025-07-29,國泰航空,CX,"4,904",09:05,14:30,4小時25分,HKG,NRT,Yes,NA
2025-07-28,2025-07-29,國泰航空,CX,"4,904",10:40,16:05,4小時25分,HKG,NRT,Yes,NA
2025-07-28,2025-07-29,國泰航空,CX,"4,904",15:10,20:30,4小時20分,HKG,NRT,Yes,NA
2025-07-28,2025-07-29,國泰航空,CX,"5,278",16:20,21:35,4小時15分,HKG,HND,Yes,NA
2025-07-28,2025-07-29,國泰航空,CX,"5,729",08:40,13:55,4小時15分,HKG,HND,Yes,NA
2025-07-28,2025-07-30,香港快運航空,UO,764,17:35,22:55,4小時20分,HKG,HND,Yes,NA
2025-07-28,2025-07-30,香港快運航空,UO,764,20:00,01:20,4小時20分,HKG,HND,Yes,NA
2025-07-28,2025-07-30,香港航空,HX,"1,032",02:35,08:20,4小時45分,HKG,NRT,Yes,NA
2025-07-28,2025-07-30,香港快運航空,UO,"1,161",14:15,19:45,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-07-30,香港航空,HX,"1,221",07:40,13:30,4小時50分,HKG,NRT,Yes,NA
2025-07-28,2025-07-30,香港航空,HX,"1,221",09:10,14:55,4小時45分,HKG,NRT,Yes,NA
2025-07-28,2025-07-30,大灣區航空,GB,"1,289",09:20,15:05,4小時45分,HKG,NRT,Yes,NA
2025-07-28,2025-07-30,大灣區航空,GB,"1,289",11:10,16:45,4小時35分,HKG,NRT,Yes,NA
2025-07-28,2025-07-30,香港快運航空,UO,"1,386",01:15,06:45,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-07-30,香港快運航空,UO,"1,386",10:35,16:05,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-07-30,香港快運航空,UO,"1,386",13:00,18:30,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-07-30,香港航空,HX,"1,447",14:20,20:00,4小時40分,HKG,NRT,Yes,NA
2025-07-28,2025-07-30,香港快運航空,UO,"1,468",23:40,05:00,4小時20分,HKG,HND,Yes,NA
2025-07-28,2025-07-30,香港快運航空,UO,"2,444",09:15,14:45,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-07-30,國泰航空,CX,"4,904",01:20,06:40,4小時20分,HKG,NRT,Yes,NA
2025-07-28,2025-07-30,國泰航空,CX,"4,904",08:15,13:40,4小時25分,HKG,NRT,Yes,NA
2025-07-28,2025-07-30,國泰航空,CX,"4,904",09:05,14:30,4小時25分,HKG,NRT,Yes,NA
2025-07-28,2025-07-30,國泰航空,CX,"4,904",10:40,16:05,4小時25分,HKG,NRT,Yes,NA
2025-07-28,2025-07-30,國泰航空,CX,"4,904",15:10,20:30,4小時20分,HKG,NRT,Yes,NA
2025-07-28,2025-07-30,國泰航空,CX,"5,278",16:20,21:35,4小時15分,HKG,HND,Yes,NA
2025-07-28,2025-07-30,國泰航空,CX,"5,729",08:40,13:55,4小時15分,HKG,HND,Yes,NA
2025-07-28,2025-07-31,大灣區航空,GB,952,11:10,16:45,4小時35分,HKG,NRT,Yes,NA
2025-07-28,2025-07-31,香港航空,HX,"1,060",07:40,13:30,4小時50分,HKG,NRT,Yes,NA
2025-07-28,2025-07-31,香港快運航空,UO,"1,159",01:15,06:45,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-07-31,香港快運航空,UO,"1,159",14:15,19:45,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-07-31,香港快運航空,UO,"1,170",20:00,01:20,4小時20分,HKG,HND,Yes,NA
2025-07-28,2025-07-31,香港快運航空,UO,"1,172",10:35,16:05,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-07-31,香港航空,HX,"1,257",02:35,08:20,4小時45分,HKG,NRT,Yes,NA
2025-07-28,2025-07-31,香港航空,HX,"1,309",09:10,14:55,4小時45分,HKG,NRT,Yes,NA
2025-07-28,2025-07-31,香港航空,HX,"1,309",14:25,20:00,4小時35分,HKG,NRT,Yes,NA
2025-07-28,2025-07-31,香港快運航空,UO,"1,330",17:35,22:55,4小時20分,HKG,HND,Yes,NA
2025-07-28,2025-07-31,香港快運航空,UO,"1,410",13:00,18:30,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-07-31,大灣區航空,GB,"1,441",09:20,15:05,4小時45分,HKG,NRT,Yes,NA
2025-07-28,2025-07-31,香港快運航空,UO,"1,622",09:15,14:45,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-07-31,香港快運航空,UO,"1,743",23:40,05:00,4小時20分,HKG,HND,Yes,NA
2025-07-28,2025-07-31,國泰航空,CX,"4,904",01:20,06:40,4小時20分,HKG,NRT,Yes,NA
2025-07-28,2025-07-31,國泰航空,CX,"4,904",08:15,13:40,4小時25分,HKG,NRT,Yes,NA
2025-07-28,2025-07-31,國泰航空,CX,"4,904",09:05,14:30,4小時25分,HKG,NRT,Yes,NA
2025-07-28,2025-07-31,國泰航空,CX,"4,904",10:40,16:05,4小時25分,HKG,NRT,Yes,NA
2025-07-28,2025-07-31,國泰航空,CX,"4,904",15:10,20:30,4小時20分,HKG,NRT,Yes,NA
2025-07-28,2025-07-31,國泰航空,CX,"5,278",16:20,21:35,4小時15分,HKG,HND,Yes,NA
2025-07-28,2025-07-31,國泰航空,CX,"5,729",08:40,13:55,4小時15分,HKG,HND,Yes,NA
2025-07-28,2025-08-01,香港快運航空,UO,"1,643",01:15,06:45,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-01,香港航空,HX,"1,745",02:35,08:20,4小時45分,HKG,NRT,Yes,NA
2025-07-28,2025-08-01,香港航空,HX,"1,745",07:40,13:30,4小時50分,HKG,NRT,Yes,NA
2025-07-28,2025-08-01,香港航空,HX,"1,745",09:10,14:55,4小時45分,HKG,NRT,Yes,NA
2025-07-28,2025-08-01,香港快運航空,UO,"1,889",14:15,19:45,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-01,香港快運航空,UO,"1,909",09:15,14:45,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-01,香港快運航空,UO,"1,909",10:35,16:05,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-01,香港快運航空,UO,"1,909",13:00,18:30,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-01,大灣區航空,GB,"2,005",09:20,15:05,4小時45分,HKG,NRT,Yes,NA
2025-07-28,2025-08-01,香港快運航空,UO,"2,012",17:35,22:55,4小時20分,HKG,HND,Yes,NA
2025-07-28,2025-08-01,香港快運航空,UO,"2,012",20:00,01:20,4小時20分,HKG,HND,Yes,NA
2025-07-28,2025-08-01,大灣區航空,GB,"2,014",11:10,16:45,4小時35分,HKG,NRT,Yes,NA
2025-07-28,2025-08-01,香港航空,HX,"2,210",14:20,20:00,4小時40分,HKG,NRT,Yes,NA
2025-07-28,2025-08-01,香港快運航空,UO,"2,526",23:40,05:00,4小時20分,HKG,HND,Yes,NA
2025-07-28,2025-08-01,國泰航空,CX,"4,904",01:20,06:40,4小時20分,HKG,NRT,Yes,NA
2025-07-28,2025-08-01,國泰航空,CX,"4,904",08:15,13:40,4小時25分,HKG,NRT,Yes,NA
2025-07-28,2025-08-01,國泰航空,CX,"4,904",09:05,14:30,4小時25分,HKG,NRT,Yes,NA
2025-07-28,2025-08-01,國泰航空,CX,"4,904",10:40,16:05,4小時25分,HKG,NRT,Yes,NA
2025-07-28,2025-08-01,國泰航空,CX,"4,904",15:10,20:30,4小時20分,HKG,NRT,Yes,NA
2025-07-28,2025-08-01,國泰航空,CX,"5,278",16:20,21:35,4小時15分,HKG,HND,Yes,NA
2025-07-28,2025-08-01,國泰航空,CX,"5,729",08:40,13:55,4小時15分,HKG,HND,Yes,NA
2025-07-28,2025-08-02,香港快運航空,UO,885,20:00,01:20,4小時20分,HKG,HND,Yes,NA
2025-07-28,2025-08-02,香港快運航空,UO,"1,452",14:15,19:45,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-02,香港快運航空,UO,"1,468",17:35,22:55,4小時20分,HKG,HND,Yes,NA
2025-07-28,2025-08-02,香港航空,HX,"1,506",14:20,20:00,4小時40分,HKG,NRT,Yes,NA
2025-07-28,2025-08-02,香港快運航空,UO,"1,743",23:40,05:00,4小時20分,HKG,HND,Yes,NA
2025-07-28,2025-08-02,香港航空,HX,"1,745",02:35,08:20,4小時45分,HKG,NRT,Yes,NA
2025-07-28,2025-08-02,香港航空,HX,"1,745",07:40,13:30,4小時50分,HKG,NRT,Yes,NA
2025-07-28,2025-08-02,香港航空,HX,"1,745",12:00,17:50,4小時50分,HKG,NRT,Yes,NA
2025-07-28,2025-08-02,香港快運航空,UO,"1,909",10:35,16:05,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-02,香港快運航空,UO,"1,909",13:00,18:30,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-02,香港航空,HX,"1,983",09:10,14:55,4小時45分,HKG,NRT,Yes,NA
2025-07-28,2025-08-02,香港快運航空,UO,"2,177",01:15,06:45,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-02,香港快運航空,UO,"2,177",09:15,14:45,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-02,大灣區航空,GB,"2,373",09:20,15:05,4小時45分,HKG,NRT,Yes,NA
2025-07-28,2025-08-02,大灣區航空,GB,"2,389",11:50,17:35,4小時45分,HKG,NRT,Yes,NA
2025-07-28,2025-08-02,國泰航空,CX,"4,904",01:20,06:40,4小時20分,HKG,NRT,Yes,NA
2025-07-28,2025-08-02,國泰航空,CX,"4,904",08:15,13:40,4小時25分,HKG,NRT,Yes,NA
2025-07-28,2025-08-02,國泰航空,CX,"4,904",09:05,14:30,4小時25分,HKG,NRT,Yes,NA
2025-07-28,2025-08-02,國泰航空,CX,"4,904",10:40,16:05,4小時25分,HKG,NRT,Yes,NA
2025-07-28,2025-08-02,國泰航空,CX,"4,904",15:10,20:30,4小時20分,HKG,NRT,Yes,NA
2025-07-28,2025-08-02,國泰航空,CX,"5,278",16:20,21:35,4小時15分,HKG,HND,Yes,NA
2025-07-28,2025-08-02,國泰航空,CX,"5,729",08:40,13:55,4小時15分,HKG,HND,Yes,NA
2025-07-28,2025-08-03,香港快運航空,UO,764,20:00,01:20,4小時20分,HKG,HND,Yes,NA
2025-07-28,2025-08-03,大灣區航空,GB,952,11:10,16:45,4小時35分,HKG,NRT,Yes,NA
2025-07-28,2025-08-03,香港航空,HX,"1,032",02:35,08:20,4小時45分,HKG,NRT,Yes,NA
2025-07-28,2025-08-03,香港航空,HX,"1,032",07:40,13:30,4小時50分,HKG,NRT,Yes,NA
2025-07-28,2025-08-03,香港航空,HX,"1,060",14:20,20:00,4小時40分,HKG,NRT,Yes,NA
2025-07-28,2025-08-03,香港快運航空,UO,"1,149",17:35,22:55,4小時20分,HKG,HND,Yes,NA
2025-07-28,2025-08-03,香港快運航空,UO,"1,159",14:15,19:45,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-03,香港快運航空,UO,"1,180",13:00,18:30,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-03,香港航空,HX,"1,257",09:10,14:55,4小時45分,HKG,NRT,Yes,NA
2025-07-28,2025-08-03,香港快運航空,UO,"1,383",01:15,06:45,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-03,香港快運航空,UO,"1,383",10:35,16:05,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-03,香港快運航空,UO,"1,407",09:15,14:45,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-03,大灣區航空,GB,"1,411",09:20,15:05,4小時45分,HKG,NRT,Yes,NA
2025-07-28,2025-08-03,香港快運航空,UO,"1,468",23:40,05:00,4小時20分,HKG,HND,Yes,NA
2025-07-28,2025-08-03,國泰航空,CX,"4,904",01:20,06:40,4小時20分,HKG,NRT,Yes,NA
2025-07-28,2025-08-03,國泰航空,CX,"4,904",08:15,13:40,4小時25分,HKG,NRT,Yes,NA
2025-07-28,2025-08-03,國泰航空,CX,"4,904",09:05,14:30,4小時25分,HKG,NRT,Yes,NA
2025-07-28,2025-08-03,國泰航空,CX,"4,904",10:40,16:05,4小時25分,HKG,NRT,Yes,NA
2025-07-28,2025-08-03,國泰航空,CX,"4,904",15:10,20:30,4小時20分,HKG,NRT,Yes,NA
2025-07-28,2025-08-03,國泰航空,CX,"5,278",16:20,21:35,4小時15分,HKG,HND,Yes,NA
2025-07-28,2025-08-03,國泰航空,CX,"5,729",08:40,13:55,4小時15分,HKG,HND,Yes,NA
2025-07-28,2025-08-04,香港快運航空,UO,694,14:15,19:45,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-04,香港快運航空,UO,764,17:35,22:55,4小時20分,HKG,HND,Yes,NA
2025-07-28,2025-08-04,香港快運航空,UO,764,20:00,01:20,4小時20分,HKG,HND,Yes,NA
2025-07-28,2025-08-04,香港快運航空,UO,766,23:40,05:00,4小時20分,HKG,HND,Yes,NA
2025-07-28,2025-08-04,大灣區航空,GB,952,11:00,16:45,4小時45分,HKG,NRT,Yes,NA
2025-07-28,2025-08-04,香港快運航空,UO,956,10:35,16:05,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-04,香港快運航空,UO,956,13:00,18:30,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-04,香港航空,HX,"1,032",02:35,08:20,4小時45分,HKG,NRT,Yes,NA
2025-07-28,2025-08-04,香港航空,HX,"1,032",07:40,13:30,4小時50分,HKG,NRT,Yes,NA
2025-07-28,2025-08-04,香港航空,HX,"1,032",14:20,20:00,4小時40分,HKG,NRT,Yes,NA
2025-07-28,2025-08-04,香港快運航空,UO,"1,114",09:15,14:45,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-04,香港快運航空,UO,"1,141",01:15,06:45,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-04,香港航空,HX,"1,257",09:10,14:55,4小時45分,HKG,NRT,Yes,NA
2025-07-28,2025-08-04,大灣區航空,GB,"1,411",09:20,15:05,4小時45分,HKG,NRT,Yes,NA
2025-07-28,2025-08-04,國泰航空,CX,"4,904",01:20,06:40,4小時20分,HKG,NRT,Yes,NA
2025-07-28,2025-08-04,國泰航空,CX,"4,904",08:15,13:40,4小時25分,HKG,NRT,Yes,NA
2025-07-28,2025-08-04,國泰航空,CX,"4,904",09:05,14:30,4小時25分,HKG,NRT,Yes,NA
2025-07-28,2025-08-04,國泰航空,CX,"4,904",10:40,16:05,4小時25分,HKG,NRT,Yes,NA
2025-07-28,2025-08-04,國泰航空,CX,"4,904",15:10,20:30,4小時20分,HKG,NRT,Yes,NA
2025-07-28,2025-08-04,國泰航空,CX,"5,278",16:20,21:35,4小時15分,HKG,HND,Yes,NA
2025-07-28,2025-08-04,國泰航空,CX,"5,729",08:40,13:55,4小時15分,HKG,HND,Yes,NA
2025-07-28,2025-08-05,香港快運航空,UO,692,01:15,06:45,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-05,香港快運航空,UO,692,09:15,14:45,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-05,香港快運航空,UO,692,13:00,18:30,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-05,香港快運航空,UO,692,14:15,19:45,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-05,香港快運航空,UO,694,10:35,16:05,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-05,香港快運航空,UO,764,20:00,01:20,4小時20分,HKG,HND,Yes,NA
2025-07-28,2025-08-05,香港快運航空,UO,766,17:35,22:55,4小時20分,HKG,HND,Yes,NA
2025-07-28,2025-08-05,香港快運航空,UO,766,23:40,05:00,4小時20分,HKG,HND,Yes,NA
2025-07-28,2025-08-05,大灣區航空,GB,952,11:10,16:45,4小時35分,HKG,NRT,Yes,NA
2025-07-28,2025-08-05,香港航空,HX,"1,032",02:35,08:20,4小時45分,HKG,NRT,Yes,NA
2025-07-28,2025-08-05,香港航空,HX,"1,032",07:40,13:30,4小時50分,HKG,NRT,Yes,NA
2025-07-28,2025-08-05,香港航空,HX,"1,032",09:10,14:55,4小時45分,HKG,NRT,Yes,NA
2025-07-28,2025-08-05,香港航空,HX,"1,032",14:25,20:00,4小時35分,HKG,NRT,Yes,NA
2025-07-28,2025-08-05,大灣區航空,GB,"1,101",09:20,15:05,4小時45分,HKG,NRT,Yes,NA
2025-07-28,2025-08-05,國泰航空,CX,"4,904",01:20,06:40,4小時20分,HKG,NRT,Yes,NA
2025-07-28,2025-08-05,國泰航空,CX,"4,904",08:15,13:40,4小時25分,HKG,NRT,Yes,NA
2025-07-28,2025-08-05,國泰航空,CX,"4,904",09:05,14:30,4小時25分,HKG,NRT,Yes,NA
2025-07-28,2025-08-05,國泰航空,CX,"4,904",10:40,16:05,4小時25分,HKG,NRT,Yes,NA
2025-07-28,2025-08-05,國泰航空,CX,"4,904",15:10,20:30,4小時20分,HKG,NRT,Yes,NA
2025-07-28,2025-08-05,國泰航空,CX,"5,278",16:20,21:35,4小時15分,HKG,HND,Yes,NA
2025-07-28,2025-08-05,國泰航空,CX,"5,729",08:40,13:55,4小時15分,HKG,HND,Yes,NA
2025-07-28,2025-08-06,香港快運航空,UO,692,14:15,19:45,4小時30分,HKG,NRT,Yes,NA
2025-07-28,2025-08-06,香港快運航空,UO,764,17:35,22:55,4小時20分,HKG,HND,Yes,NA
2025-07-28,2025-08-06,香港快運航空,UO,764,20:00,01:20,4小時20分,HKG,HND,Yes,NA
2025-07-28,2025-08-06,大灣區航空,GB,952,11:10,16:45,4小時35分,HKG,NRT,Yes,NA
